,id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
622,622,-7845741394264275968,"📌THÔNG TIN CÁC CA BỆNH COVID-19 Tới 18h00 chiều nay (28/3), đã ghi nhận thêm 5 trường hợp mắc mới, nâng tổng số người mắc COVID-19 của Việt Nam lên 174. Ba trong số đó liên quan tới Bệnh viện Bạch Mai (Hà Nội), 1 ca có thời gian sống trong cộng đồng và 1 ca  được cách ly ngay sau khi nhập cảnh. CA BỆNH 170 (BN170): Bệnh nhân nam, 27 tuổi, có địa chỉ tại Định Hoá, huyện Kim Sơn, tỉnh Ninh Bình, nghề nghiệp: lao động tự do (làm thạch cao).... Đầu tháng 3/2020, bệnh nhân làm trần thạch cao trong khu đô thị mới của Vingroup ở huyện Gia Lâm. Tại đây bệnh nhân ở cùng 04 người, hàng ngày chủ yếu tiếp xúc với 4 người này và một người giám sát trông công trình. Thời điểm này bệnh nhân khỏe mạnh, không ho, không sốt. Khoảng ngày 14-15/3/2020, bệnh nhân biết tin bố ốm nên về quê. Bệnh nhân bắt xe Grab (nhưng không đặt xe trên điện thoại) từ Gia Lâm đến bến xe Giáp Bát, lúc 9h30 bệnh nhân lên xe của nhà xe Đức Long và về đến nhà khoảng 12h cùng ngày. Bệnh nhân ở nhà và không đi đâu trong thời gian khoảng 5-6 ngày (không ho, không sốt, không khó thở). Đến sáng ngày 20/3, bệnh nhân cùng hai người chú, thuê xe đến Bệnh viện Đa khoa tỉnh Ninh Bình để chuyển bố lên Bệnh viện Bạch Mai (Hà Nội). Khoảng 12h cùng ngày, bố của bệnh nhân được đưa vào Khoa Cấp cứu A9 - Bệnh viện Bạch Mai. Bệnh nhân và bố ở đây khoảng 1.5-2h, sau đó bố của bệnh nhân được chuyển đến Khoa Tiêu hoá ở tầng 3. Từ 20-22/3, bệnh nhân  đến mua và ăn cơm 5 lần ở quầy số 1 căng tin Bệnh viện Bạch Mai. Sáng ngày 22/3/2020, bệnh nhân đi xe ôm từ Bệnh viện Bạch Mai tới bến xe Giáp Bát, 9h30 lên xe Đức Long và về đến quê lúc 12h, vợ ra đón về.  Tối cùng ngày, bệnh nhân bị sốt 38.5 độ C,  được anh vợ chở vào Bệnh viện Đa khoa huyện Kim Sơn tối ngày 23/3/2020. Vào 10h30 ngày 25/3/2020, bệnh nhân được lấy mẫu xét nghiệm và có kết quả ban đầu dương tính với virus SARS-CoV-2. CA BỆNH 171 (BN171):Bệnh nhân nữ, quốc tịch Việt Nam, 19 tuổi, là du học sinh tại Mỹ, có địa chỉ tại phường 11, quận 10, TP. Hồ Chí Minh. Bệnh nhân từ Mỹ về, quá cảnh ở Philippines, nhập cảnh Việt Nam ngày 13/3/2020. Khi nhập cảnh, bệnh nhân không có triệu chứng và được yêu cầu cách ly tại nhà. Ngày 24/3/2020, Trung tâm Y tế Quận 10, TP. Hồ Chí Minh tiến hành lấy mẫu theo diện điều tra cộng đồng những người từ Mỹ và Đông Nam Á trở về. Bệnh viện Bệnh Nhiệt đới TP. Hồ Chí Minh kết luận mẫu bệnh phẩm của bệnh nhân dương tính với virus SARS-Cov-2 vào ngày 28/3/2020. Hiện bệnh nhân đang được cách ly tại nhà. CA BỆNH 172 (BN 172): nữ, quốc tịch Việt Nam, là con dâu bệnh nhân số 133, chăm sóc bệnh nhân 23 ngày. Hiện nay bệnh nhân không ho, không sốt, không khó thở. CA BỆNH 173 (BN 173): Nữ, quốc tịch Việt Nam,  sống và làm việc Mátxcơva (LB Nga) về nước ngày 25/3/2020, được chuyển đến  khu cách ly tập trung tại trường Đại học FPT ở  Hòa Lạc, huyện Thạch Thất, Hà Nội.  Bệnh nhân xuất hiện sốt khoảng 38 độcC, kèm theo ho nhiều, đau mỏi người, đã được nhập viện. CA BỆNH 174 (BN 174): Nữ, quốc tịch Việt Nam. Bệnh nhân làm việc tại nhà ăn Bệnh viện Bạch Mai, có tiếp xúc với nhiều người. Hai ngày nay bệnh nhân xuất hiện sốt từng cơn, sốt nóng  38,6 độ C, ho húng hắng có đờm trắng , không chảy nước mũi, không đau mỏi người, đã được nhập viện.  Bộ Y tế đề nghị người dân thực hiện tốt 5 điểm sau đây: 1. Hạn chế tối đa ra ngoài, chỉ ra ngoài khi thực sự cần thiết. 2. Nếu buộc phải ra ngoài luôn luôn đeo khẩu trang, hãy giữ khoảng cách tiếp xúc, tốt nhất là 2m. 3. Thường xuyên rửa tay bằng xà phòng hoặc dung dịch sát khuẩn. 4. Thường xuyên vệ sinh nhà cửa, lau rửa thường xuyên, để thông thoáng, sinh hoạt lành mạnh. 5. Thực hiện khai báo y tế, cập nhật tình hình sức khỏe hàng ngày, giữ liên hệ thường xuyên với cán bộ y tế, cơ sở y tế. Xem thêm",1585394871.0,33000,1500,3100,0
624,624,6511862079676998656,"Chủ tịch tỉnh Thái Bình lên tiếng về việc ""bảo kê, chống lưng"" đối với băng nhóm khét tiếng Đường 'Nhuệ'",1586848490.0,78,30,8,0
625,625,6861366631905227776,"Thanh tra Chính phủ kết luận hàng loạt sai phạm trong xây dựng, sử dụng đất đai tại các dự án lớn trên địa bàn Phú Quốc như xây dựng khách sạn không phép, xây vượt tầng. Nhiều chủ đầu tư được miễn giảm tiền thuế gây thiệt hại cho ngân sách.

[https://kinhtemoitruong.vn/nhieu-du-an-lon-o-phu-quoc-xay-dung-chui-duoc-mien-tien-dat-hang-tram-ti-dong-17234.html](https://kinhtemoitruong.vn/nhieu-du-an-lon-o-phu-quoc-xay-dung-chui-duoc-mien-tien-dat-hang-tram-ti-dong-17234.html)",1590026210.0,1,0,,0
626,626,-1871599148686573056,"Quảng Ninh: Phó Chủ tịch UBND tỉnh kí Quyết định bổ nhiệm cấp Chủ tịch UBND tỉnh Nguyễn Văn Thắng giữ chức Hiệu trưởng Đại học Hạ Long!

Nguồn: TTL",1589945373.0,49,44,3,0
627,627,2360483965817011200,"Trước kia tui mê Malcolm Gladwell, giờ là fan trung thành của Yuval Noah Harari. Anh là nhà sử học người Do Thái, tác giả của ba siêu phẩm “Sapiens: A Brief History of Humandkind”, “Homo Deus: A Brief History of Tomorrow” và “21 Lessons for the 21st Century”. Ba cuốn này đều đã được dịch ra tiếng Việt nha các đồng chí. Sách khoa học nhưng viết bởi bộ não sexy. Nếu ai chưa đọc, hãy mua về đọc qua mùa dịch! Đảm bảo bao hay, bao vui, bao bổ ích! Cứ mỗi khi thế giới có biến, ngườ...i ta lại tranh nhau mời anh lên các talk show, viết op-ed và trả lời phỏng vấn. Bộ óc vĩ đại như này nếu chỉ để 2 năm ra 1 cuốn sách và hành thiền Vipassana thì quả là hết sức lãng phí. Nhân mùa corona, anh viết một bài cho Financial Times, tui dịch chỉ để thỏa mãn cơn khát của một fangirl. P/S: Mọi người cứ share thoải mái nha. Có gì vui bằng idol của mình được nhiều người yêu mến! #coronavirus #yuvalharari Xem thêm",1584742629.0,8100,294,5000,0
628,628,2027806663036476928,"Corona chưa xong, Dịch lợn lại quay về
...
https://nongnghiep.vn/dich-ta-lon-chau-phi-xuat-hien-tro-lai-o-bac-kan-d262516.html?utm_source=zalo&utm_medium=zalo&utm_campaign=zalo&zarsrc=30",1586930732.0,2,0,1,0
629,629,-754707285036130944,"""Ngày 15/5, Nguyễn Tiến Dũng, 49 tuổi, nguyên nhân viên phòng Quản lý hồ sơ của Trung tâm Hỗ trợ xã hội thuộc Sở Lao động - Thương binh và Xã hội TP HCM bị TAND quận Bình Thạnh tuyên phạt về tội Dâm ô đối với người dưới 16 tuổi theo Điều 146 BLHS năm 2015; buộc bồi thường cho mỗi nạn nhân 20 triệu đồng.

HĐXX xác định Dũng có nhiều tình tiết tăng nặng như PHẠM TỘI NHIỀU LẦN, với nhiều người và với người mình có trách nhiệm giáo dục chăm sóc, nên phải xử lý nghiêm. Tuy nhiên, bị cáo LẦN ĐẦU PHẠM TỘI, thành khẩn khai báo nên được xem xét giảm nhẹ một phần hình phạt.""- trích từ Vnexpress.

 Hiểu được chết liền :)",1589544732.0,7,10,,0
630,630,-7275719959188271104,"Với những gì mắt thấy tai nghe, sau 2 năm làm việc, Luyến (tên nhân vật đã được thay đổi-PV) tin rằng, bác sĩ Phương và phòng khám Phương Thanh có thể được coi là “đen nhất” trong các “địa chỉ đen” chuyên phá bỏ các ca thai có độ tuổi lớn tại Hà Nội. Theo Quyết định 4128 ban hành năm 2016 của Bộ Y tế, tất cả hành vi phá thai trên 22 tuần tuổi đều vi phạm pháp luật, trừ một số trường hợp cần cứu phụ nữ khi thai nghén đe dọa tính mạng, do thai nhi bất thường, bị dị tật bẩm sinh có thể ảnh hưởng đến cuộc sống của đứa trẻ sau này.",1592355478.0,10,0,,0
631,631,5274084274198870016,"Điểm lại phiên tòa sơ thẩm xét xử 12 bị cáo trong vụ gian lận thi cử ở Sơn La ngày 21/5

- Bị cáo Trần Xuân Yến (cựu Phó giám đốc Sở GĐ&ĐT Sơn La) khai nhờ nâng điểm thi cho các thí sinh vì động cơ trong sáng chứ không có thỏa thuận gì.
- Ông Yến cũng khai đã nhận thông tin nhiều thí sinh từ từ ông Hoàng Tiến Đức để “xem điểm”. Tuy nhiên do nể ông Đức là Giám đốc Sở nên Yến giúp chứ không phải để kiếm chác gì.
- Cựu thượng tá công an Nguyễn Minh Khoa lần đầu tiên xuất hiện tại toà với tư cách bị cáo đã liên tục kêu oan, phủ nhận cáo buộc và cho rằng do mình làm việc này hoàn toàn vô tư chứ chẳng đưa hối lộ cho ai…
",1590069837.0,5,1,,0
632,632,27224945636299780,"HÀ NỘI HỌP KHẨN TRONG ĐÊM VÌ COVID-19 Ban chỉ đạo phòng chống Covid-19 của thành phố Hà Nội (Ban chỉ đạo) tiếp tục triệu tập cuộc họp khác lúc hơn 22h. Trong diễn biến khác, theo quan sát, lực lượng chức năng tối nay đã dựng barie chốt chặn khoảng 500 m phố Trúc Bạch (quận Ba Đình). Xe cứu thương cùng nhiều nhân viên y tế mặc trang phục bảo hộ xuất hiện ở hiện trường. Khu phố này có nhiều nhà dân. ... Lúc 21h25, ông Hoàng Đức Thăng, Bí thư phường Trúc Bạch thông tin, trên địa bàn có một trường hợp phụ nữ trẻ vừa trở về từ châu Âu nghi nhiễm nCoV, trú ở phố Trúc Bạch. Cơ quan chức năng lập rào chắn, khoanh vùng khu phố này để thực hiện các biện pháp theo quy định. Trước đó, trong cuộc họp chiều nay của Ban chỉ đạo Hà Nội, Chủ tịch thành phố Nguyễn Đức Chung yêu cầu các ngành, quận, huyện triển khai rà soát tất cả học sinh, sinh viên là công dân của Hà Nội, đi học ở các nước châu Âu, đã về trong khoảng thời gian từ ngày 20/2 đến nay nhưng chưa thực hiện khai báo y tế.  Theo: Vtv24, Vnexpress, Zing Xem thêm",1583509081.0,8300,1200,2400,0
633,633,-6393162443554609152,"Chiều nay ghi nhận thêm 2 ca nhiễm mới, tổng số ca tăng lên 270.

Hai BN là du học sinh trở về từ Nhật trên chuyến bay VN311 ngày 22/4.",1587727561.0,13,0,1,0
634,634,-6334932266829473792,"Nghệ An: Sai phạm nghiêm trọng ở các ban quản lý rừng phòng hộ :

Theo điều tra của các ngành chức năng, có 7/11 Ban quản lý rừng phòng hộ trên địa bàn tỉnh Nghệ An xảy ra tình trạng khai thác trái phép lâm sản; lấn chiếm đất rừng, khai thác rừng trồng phòng hộ và sai phạm trong công tác quản lý tài chính.

Nhiều cán bộ bảo vệ rừng bị bắt giam

Đại tá Nguyễn Mạnh Hùng – Phó Giám đốc Công an tỉnh Nghệ An cho biết, thời gian qua, Cơ quan cảnh sát điều tra (CSĐT) đã khởi tố trên 10 vụ án hình sự với hơn 20 bị can, trong đó có nhiều đối tượng là trưởng ban, phó ban, cán bộ, kế toán liên quan đến vi phạm tại các Ban quản lý rừng phòng hộ (BQLRPH) trên địa bàn tỉnh này.

Điển hình là 6/5/2019, Cơ quan CSĐT Công an tỉnh Nghệ An đã thực hiện lệnh bắt tạm giam ông Phan Tiến Sỹ - nguyên Trưởng Ban BQLRPH huyện Yên Thành; ông Nguyễn Thọ Huy - Phó Ban và ông Nguyễn Văn Thanh - Trưởng phòng Kỹ thuật của Ban này để điều tra về hành vi ""Lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ"". Mở rộng vụ án, có thêm 5 cán bộ của cơ quan này đã bị khởi tố để điều tra về cùng tội danh nói trên.
Được biết, năm 2014, Công ty Đông Bắc thực hiện việc thuê đất rừng tại huyện Yên Thành để làm dự án trồng cây thức ăn nuôi bò sữa của Công ty CP Thực phẩm sữa TH, thời gian thuê 50 năm. Ban này được nhận tiền đền bù từ doanh nghiệp nhưng sau đó các cán bộ đã lập 3 bộ hồ sơ giả để chiếm đoạt số tiền khoảng 5 tỷ đồng.

Cũng trong năm 2019, Công an huyện Quỳnh Lưu đã khởi tố vụ án, khởi tố bị để điều tra về hành vi ""Vi phạm quy định về quản lý, sử dụng tài sản Nhà nước gây thất thoát, lãng phí"" xảy ra tại BQLRPH huyện Quỳnh Lưu. 4 bị can bị khởi tố, trong đó có ông Võ Văn Vinh, nguyên Trưởng Ban và bà Nguyễn Thị Bích Thủy, nguyên kế toán của Ban.
Từ năm 2008, thực hiện Dự án trồng mới 5 triệu ha rừng phòng hộ của Chính phủ, BQLRPH Quỳnh Lưu được UBND tỉnh phê duyệt làm chủ đầu tư về trồng rừng phòng hộ trên địa bàn. Thực hiện dự án, ông Vinh đã chỉ đạo cán bộ dưới quyền lập khống một số hồ sơ thanh, quyết toán kinh phí ngân sách Nhà nước, không tổ chức chi trả tiền cho các hộ dân theo các quy định mà chỉ chi trả một phần trong số ngân sách được cấp về.

Kết luận cho thấy, BQLRPH Quỳnh Lưu đã vi phạm chế độ quản lý, sử dụng tài sản của Nhà nước, làm thất thoát ngân sách với tổng số tiền trên 750 triệu đồng trong quá trình thực hiện dự án nói trên.

Nhiều sai phạm

Thống kê cho thấy, trong những năm vừa qua, đã có hàng loạt các sai phạm tại các Ban QLRPH, được cơ quan chức năng vào cuộc kiểm tra, điều tra phát hiện. Cụ thể, có tới 7 trong tổng số 11 Ban QLRPH xảy ra sai phạm.

Đánh giá về vấn đề này, ngày 7/5/2020, tại phiên giải trình của Thường trực HĐND tỉnh Nghệ An về việc làm rõ những sai phạm tại một số Ban QLRPH trên địa bàn. Ông Nguyễn Văn Đệ - Giám đốc Sở NNPTNT cho biết: ""Có 3 sai phạm chính xảy ra tại các Ban QLRPH. Cụ thể, sai phạm khai thác trái phép lâm sản, trong giai đoạn 2016-2019, tại các Ban QLRPH Kỳ Sơn, Tương Dương, Quỳ Châu đã xảy ra 9 vụ. Các vụ việc phá rừng kể trên đã tạo ra nhiều dư luận bất bình từ nhân dân. Cơ quan điều tra đã khởi tố 19 bị can. Ngoài ra, các tập thể và nhiều cá nhân liên quan cũng bị xử lý kỷ luật bằng nhiều hình thức.

Sai phạm lấn chiếm đất rừng, khai thác rừng trồng phòng hộ, tình trạng tranh chấp đất đai, lấn chiếm đất đai giữa người dân và các Ban QLRPH, Công ty lâm nghiệp trên địa bàn tỉnh diễn biến có chiều hướng phức tạp.

Tại các huyện Anh Sơn, Yên Thành, Quỳnh Lưu, TX. Hoàng Mai, Tân Kỳ, Quỳ Hợp, tình trạng người dân tự ý lấn chiếm đất đai, khai thác trên diện tích đất của Ban QLRPH xảy ra nhiều. Mặc dù cơ quan chức năng đã vào cuộc xử lý nhưng đến nay vẫn chưa xử lý dứt điểm.

Tại Ban QLRPH Yên Thành có 8 cán bộ, nhân viên bị khởi tố do lập hồ sơ giả, biến hơn 30 lô đất rừng của nhà nước thành tiền riêng để chia nhau và chi sai nguyên tắc gần 5 tỷ đồng. Tại Ban QLRPH Bắc Nghệ An, có 4 cán bộ đã bị tòa án xét xử do chi sai 752 triệu đồng, gây thiệt hại cho nhà nước. Còn những sai phạm tại Ban QLRPH Anh Sơn, Kỳ Sơn, Tương Dương, cơ quan công an đang điều tra làm rõ.

Giải trình trách nhiệm về những sai phạm tại các Ban QLRPH ở Nghệ An, ông Nguyễn Văn Đệ - Giám đốc Sở NNPTNT cho rằng, với vai trò là cơ quan chủ quản, Sở xin nhận trách nhiệm. Ngoài ra, tinh thần trách nhiệm, năng lực, trình độ của một số cán bộ thực thi công vụ còn yếu. Có những nguyên nhân khách quan như diện tích rừng trên địa bàn lớn, trong khi biên chế cán bộ bảo vệ rừng của các Ban QLRPH giảm nên rất khó khăn trong công tác quản lý, bảo vệ rừng. Do các Ban QLRPH là đơn vị sự nghiệp có thu nhưng do nguồn thu rất ít hoặc hầu như không có là một áp lực rất lớn, điều đó tạo tâm lý không yên tâm công tác của cán bộ bảo vệ rừng. Đời sống người dân miền núi còn khó khăn nên tình trạng khai thác, chặt phá rừng trái phép vẫn còn xảy ra.

Link : https://danviet.vn/nghe-an-sai-pham-nghiem-trong-o-cac-ban-quan-ly-rung-phong-ho-20200512164015499.htm",1589433351.0,1,0,,0
635,635,5274084274198870016,"Theo luật sư, quá trình điều tra chưa đấu tranh đến cùng vai trò này của ông Hoàng Tiến Đức (cựu giám đốc sở GD&ĐT) cũng như không triệu tập được ông Đức đến Tòa để đối chất với bị cáo Yến về động cơ, mục đích đưa danh sách thông tin thí sinh.

Nếu truy cứu bị cáo Yến về tội Lợi dụng chức vụ quyền hạn khi thi hành công vụ mà không truy cứu ông Đức là không công bằng.
",1590459028.0,16,4,2,0
636,636,-3571350031186707968,"Nhiều đoàn xe tải chở đất đá thải từ dự án Nhà máy nước Thái Nguyên đang ngang nhiên ""lộng hành"" trên tuyến đường từ xã Phúc Trìu vào khu ĐH Nông Lâm Thái Nguyên gây ô nhiễm môi trường, khiến cuộc sống người dân ảnh hưởng nghiêm trọng.
#Đời_sống_và_Pháp_luật_Online",1592456497.0,6,0,,0
637,637,-5983520487359571968,"NÓNG ! 15/3 sẽ là ngày đáng nhớ cho không chỉ Việt Nam mà của toàn thế giới do những gì COVID-19 gây ra !!! - Rạng sáng 15/3, Pháp 🇫🇷 ra lệnh đóng cửa toàn bộ nhà hàng, rạp chiếu phim, cửa hàng,....trừ... siêu thị, trạm xăng, ngân hàng, tabac, presse báo chí và pharmacie. Phong tỏa 1 phần đất nước. - Chủ tịch hiệp hội Y Tế Ý 🇮🇹 vừa qua đời vì Corona Virus. Hưởng thọ 67 tuổi... - Vợ thủ tướng Canada 🇨🇦 đã dương tính Corona Virus . Ông cũng đang bị cách ly - Rạng sáng 14/3 vừa qua, Ba Lan 🇵🇱 chính thức đóng cửa đất nước và cảnh sát sẽ đi tuần khắp nước để chắc chắn rằng không ai ra đường - Bộ trưởng Úc 🇦🇺 dương tính Corona Virus ngày 13/3 - Bộ trưởng văn hoá Pháp 🇫🇷 đã nhiễm Corona Virus được 5 ngày - Tướng cao cấp Iran 🇮🇷 đã tử vong vì Corona Virus hôm kia, 13/3 - Thứ trưởng Iran nhiễm bệnh và Nghị sĩ Iran, cố vấn ngoại trưởng Iran cũng chết vì corona 2 tuần trước - Tây Ban Nha 🇪🇸 ngày 13/3 ban lệnh đóng cửa toàn bộ hàng quán ngay thủ đô nước này - Ông Donald Trump sáng 14/3 ban bố tình trạng khẩn cấp toàn đất nước Hoa Kỳ 🇺🇸 - Pháp 🇫🇷 đã đóng cửa các trường hoc vô thời hạn - Hàn Quốc 🇰🇷 và Trung Quốc 🇨🇳 đã tuyên bố đỉnh điểm dịch đã qua, chặn đứng được sự lây lan virus ở 2 đất nước này - Czechs vừa tuyên bố 2 giờ trước đóng cửa toàn bộ nhà nước, quán bar tại nước này - Việt Nam 🇻🇳 vừa tuyên bố 3 giờ trước, đóng cửa toàn bộ bar, khách sạn, nhà hàng, karaoke.. các tụ điểm vui chơi toàn quận 1. Từ chối các passport (hộ chiếu) châu Âu nhập cảnh vào VN. Hủy hàng loạt các chuyến bay tới VN sau ngày 15/3, trừ những chuyến đưa người Việt trở về quê hương. - Nga 🇷🇺 chặn cửa không cho Ba Lan 🇵🇱 và Na Uy 🇳🇴 vào để ngăn chặn Virus - Colombia 🇨🇴 chặn cửa Venezeula vào để ngăn chặn virus - Đan Mạch 🇩🇰 tuyên bố đóng cửa khẩu 4 tuần - Luật sư của tổng thống Brazil 🇧🇷 đã dương tính với virus nhưng tổng thống nước này vẫn bác bỏ ông bị dương tính ?! - Giới chức Hoa Kỳ 🇺🇸 ngày 15/3 tuyên bố Donald Trump negative (âm tính) với virus. Nhưng rất nhiều câu hỏi được đặt ra khi ông đã tiếp xúc trực tiếp, là F1 với hàng loạt các lãnh đạo đã nhiễm Covid-19 trước đó. - Tổng cộng 155,220 người bị virus trên toàn thế giới. 5,819 người chết - Rất nhiều đất nước tiên tiến trên thế giới không thể chữa khỏi 1 ca nhiễm Covid-19 nào như : Brazil, Phần Lan 🇫🇮, Qatar 🇶🇦, Iceland 🇮🇸, Ireland 🇮🇪, Ba Lan, Czech, Chile 🇨🇱... - Cũng trong 14/3, Ông Tim Cook tuyên bố đóng cửa hơn 400 stores trên toàn thế giới, để lại 42 stores tại China. - Virus Covid-19 đã tấn công đến lãnh thổ Châu Phi. Nâng tổng số 146 quốc gia bị nhiễm virus này. - Anh 🇬🇧 là nước duy nhất trên thế giới hiện tại hờ hững với virus và tự cho là có cách đối phó chống dịch khác biệt với thế giới. Nguồn: VFC #namplus Xem thêm",1584237224.0,14000,1400,8300,0
638,638,1637094071716932096,"Tố cáo thì sợ trù dập, hết đường làm ăn. Không tố cáo thì uất ức. Làm chủ doanh nghiệp đôi lúc rất đau khổ:

https://laodong.vn/phap-luat/vu-mua-not-nong-san-nhieu-doanh-nghiep-so-khong-dam-to-cao-803314.ldo",1588748273.0,13,0,1,0
639,639,-8981911441643700224,"Sở GTVT TP.HCM có nóng vội?

Chỉ cách nhau mấy tiếng trong buổi chiều 22/4, mà Sở GTVT TP.HCM ban hành 2 văn bản hoả tốc, văn bản trước cho phép taxi hoạt động trở lại từ 0h ngày 23/4, văn bản sau lại cấm ...

Haizzzz",1587566675.0,33,7,8,0
640,640,6570265313371844608,"Dự kiến, hỗ trợ trực tiếp 1 triệu đồng/người/tháng với hộ nghèo, người lao động tự do không có hợp đồng, mất việc hoặc không có việc làm; hộ kinh doanh cá thể phải tạm ngừng kinh doanh gặp khó khăn nhất do COVID-19. Dự kiến hỗ trợ người lao động có hợp đồng làm việc với doanh nghiệp nhưng phải nghỉ việc, làm việc bán thời gian, nghỉ không lương giảm thu nhập thì mức hỗ trợ 1,8 triệu đồng/người/tháng (tức 50% lương tối thiểu), trước mắt hỗ trợ cho 3 tháng 4,5,6. Đồng thời, dự ...kiến hỗ trợ cho một bộ phận đối tượng bảo trợ xã hội, người có công 500.000 đồng/người/tháng. Xem thêm tại: bit.ly/hotronguoingheo Xem thêm",1585660787.0,32000,10000,25000,0
641,641,7050444021058475008,"“Việt Nam đã chuẩn bị rất kĩ lưỡng và làm việc không ngừng nghỉ để ngăn chặn sự lây lan của Covid-19, vì thế nếu bạn không tự bảo vệ bạn cũng như người khác khi ở đây, thì cũng giống như bạn đang không tôn trọng họ vậy.” - Gavin Wheeldon, chàng trai người Anh đang cách ly tại Sơn Tây (Hà Nội) nói trong một cuộc phỏng vấn với VTV24.",,47000,577,2700,0
643,643,-689142098539858560,"Thu giữ hơn 5.000 sản phẩm giày, dép có dấu hiệu giả mạo

Ngày 8/6, Đội Quản lý thị trường số 1 (TP Hà Nội) cùng tổ công tác 368 đã tiến hành kiểm tra đột xuất một cơ sở kinh doanh giày dép trên địa bàn quận Cầu Giấy, phát hiện và thu giữ hơn 5.000 sản phẩm có dấu hiệu giả mạo nhãn hiệu nổi tiếng như Nike, Adidas.

https://ngaynay.vn/kinh-te/thu-giu-hon-5000-san-pham-giay-dep-co-dau-hieu-gia-mao-173667.html

Tùng Lâm",1591604615.0,20,0,,0
644,644,-5254268584848034816,"Gia đình anh Trịnh Văn Hải, Giám đốc Công ty TNHH Xây dựng và Thương mại vận tải Hải Minh ở xã Định Bình bị một số đối tượng bịt mặt phóng hỏa đốt xe ô tô, dùng súng bắn vào cổng nhà để uy hiếp xảy ra từ tháng 4/2018 nhưng đến nay vụ án vẫn đang bỏ dở.",1588375188.0,143,59,32,0
645,645,-8318346087637567488,"Luật sư phân tích rất xác đáng, không lẽ bị đánh bầm giập suốt nhiều giờ đồng hồ nhưng tỉ lệ thương tích dưới 11% thì xử phạt hành chính à!
Đây là hành vi côn đồ, đề nghị Hội phụ nữ lên tiếng, bảo vệ nạn nhân này!
[https://dantri.com.vn/xa-hoi/vu-thieu-nu-bi-danh-trong-nhieu-gio-co-dau-hieu-toi-co-y-gay-thuong-tich-20200614143217373.htm](https://dantri.com.vn/xa-hoi/vu-thieu-nu-bi-danh-trong-nhieu-gio-co-dau-hieu-toi-co-y-gay-thuong-tich-20200614143217373.htm)",1592127372.0,26,13,1,0
646,646,7050444021058475008,"Dịch Covid-19 đã vô tình tạo ra định nghĩa mới, hay là thay đổi những câu nói, khái niệm đã quá quen thuộc với chúng ta. Ví dụ như câu ""Mọi con đường đều dẫn đến thành Rome"". Giờ thì chịu, vì Italy đã phong tỏa toàn bộ đất nước. Hay là từ Ý THỨC, giờ đây được cắt nghĩa là, một cô gái đã từng đến Ý và khiến cả Hà Nội phải thao thức. Đây là chuyên mục Điểm tuần của Chuyển động 24h với những câu chuyện ""nóng"" nhất tuần qua.",,20000,923,8300,0
647,647,-8121156769546520576,"Lại một lần nữa, nhận mệnh lệnh từ Thủ tướng, mệnh lệnh từ trái tim và tình đồng bào, Hãng hàng không Quốc gia Việt Nam-Vietnam Airline lại lên đường sang Châu Âu đón đồng bào trong tâm dịch về nước. Vì hiện nay, chính quyền một số nước tư bản châu Âu chọn giải pháp chỉ chữa cho ai có khả năng sống cao vì lý do không đủ giường bệnh, máy thở và thu viện phí với giá rất cao.

Sau những chuyến bay đón đồng bào ở nước ngoài về, những phi công và tiếp viên phải chịu cách ly 14 ngày. Nếu không vì mệnh lệnh từ trái tim họ đã từ chối đi vào vùng dịch để mang lại niềm hy vọng cho đồng bào xa quê hương.

Chỉ mong đồng bào Việt kiều sau khi được chữa bệnh yên lành cần hiểu Chính phủ và nhân dân Việt Nam mặc dù đất nước còn nghèo, còn khó khăn, nhưng đã không bỏ rơi những đứa con xa quê; mong là quý vị đừng bao giờ quay lưng lại với Đất Nước, Dân Tộc, nhận thù lao từ ngoại bang mà chửi rủa, nói xấu, xuyên tạc về cội nguồn - nơi đã cưu mang mình.
____
Tôi yêu Việt Nam ❤❤❤❤",1584426260.0,59,2,14,0
648,648,9054162502202324992,"🛒 🏨 🏪 Các cơ sở kinh doanh thương mại dịch vụ (bán buôn, bán lẻ, xổ số kiến thiết, khách sạn, cơ sở lưu trú, nhà hàng, quán ăn…) trừ các cơ sở nêu tại điểm c mục 2, khu tập luyện thể thao, khu di tích, danh lam thắng cảnh được hoạt động trở lại.

🎒 Giảm, giãn số học sinh trong phòng học, bố trí lệch giờ học, ăn trưa, sinh hoạt tập thể bảo đảm không tập trung đông người; thực hiện khử trùng, vệ sinh lớp học; kết hợp học trực tuyến, thực hiện các biện pháp phòng bệnh cho học sinh.

🏙 Tỉnh, thành phố trực thuộc Trung ương có nguy cơ:
- Khuyến cáo người dân không ra khỏi nhà nếu không cần thiết và thực hiện các biện pháp phòng, chống dịch.
- Không tập trung quá 20 người tại nơi công cộng, ngoài phạm vi công sở, trường học, bệnh viện; giữ khoảng cách tối thiểu 01m khi tiếp xúc.

🌃 Các tỉnh, thành phố trực thuộc Trung ương có mức nguy cơ thấp:
- Tuyên truyền, vận động người dân không ra khỏi nhà nếu không cần thiết và thực hiện các biện pháp phòng, chống dịch.
- Không tập trung quá 30 người tại nơi công cộng, ngoài phạm vi công sở, trường học, bệnh viện; giữ khoảng cách tối thiểu 01m khi tiếp xúc.",1587782173.0,5,0,,0
